,nflId,name,position,weight,age,height,speed_2018,speed_2019,speed_2020,dis_2018,dis_2019,dis_2020,Acc_2018,Acc_2019,Acc_2020
459,43332,Austin Johnson,NT,314,28,6.3,7.2,6.9,7.7,38.1,85.5,60.3,4.0,4.2,4.6
460,43335,A'Shawn Robinson,DT,330,27,6.3,4.0,3.0,5.9,27.5,19.2,20.9,3.0,3.4,3.1
461,43338,Jarran Reed,DT,306,29,6.2,4.3,6.9,4.3,22.2,27.8,29.2,2.7,2.9,2.9
462,43339,Nick Martin,C,300,29,6.3,2.6,6.2,1.2,16.5,6.4,8.6,2.0,1.6,1.6
463,43341,Deion Jones,MLB,227,28,6.1,6.0,5.6,7.5,24.3,28.4,33.9,3.2,3.0,2.7
464,43347,Sean Davis,FS,202,29,6.1,10.3,4.8,10.2,209.3,30.6,524.1,6.8,4.6,6.5
465,43350,Vonn Bell,SS,205,27,5.9,9.7,9.6,8.8,206.9,214.8,58.5,5.3,5.0,5.4
466,43351,James Bradberry,CB,212,29,6.1,9.9,9.5,10.2,195.9,87.5,115.7,6.7,5.9,5.7
467,43352,Adam Gotsis,DE,287,30,6.3,8.0,5.7,6.7,66.3,55.4,57.1,3.8,3.1,3.7
468,43353,Kevin Byard,FS,212,29,5.9,10.2,10.2,7.2,246.7,233.8,30.7,6.2,5.7,4.2
469,43354,Carl Nassib,DE,275,29,6.6,7.0,5.6,5.4,36.1,29.4,17.6,3.3,3.5,3.0
470,43356,Maliek Collins,DT,308,27,6.2,5.9,4.9,5.2,31.1,36.9,25.5,3.1,3.1,2.6
471,43357,Will Redmond,SS,186,28,5.9,10.7,10.8,10.5,524.4,552.8,607.6,6.8,6.8,7.0
472,43360,Darian Thompson,FS,213,29,6.2,9.7,9.9,9.9,188.3,526.8,429.8,5.6,6.7,6.0
473,43364,Shilique Calhoun,OLB,260,30,6.3,8.8,9.4,8.8,516.2,567.0,174.7,6.1,5.8,5.8
474,43366,Daryl Worley,CB,215,27,6.1,9.9,9.6,10.1,177.7,150.6,168.3,6.0,5.9,5.4
475,43367,Joe Thuney,T,308,29,6.4,2.7,2.7,3.2,11.7,12.9,9.7,2.1,2.5,1.7
476,43368,Isaac Seumalo,G,303,29,6.3,3.1,4.0,3.0,8.9,11.0,7.0,1.7,1.9,1.6
477,43372,Jordan Jenkins,OLB,259,28,6.2,9.3,8.9,4.9,381.8,84.9,31.8,6.1,5.0,5.6
478,43376,Nick Vigil,OLB,235,29,6.2,9.2,9.2,9.6,161.6,52.5,599.6,5.6,4.6,6.5
479,43377,Kyler Fackrell,OLB,245,30,6.4,9.2,9.3,8.8,507.8,437.1,134.1,6.7,6.4,5.3
480,43378,Javon Hargrave,DT,305,29,6.2,1.9,2.0,5.2,4.6,2.7,25.7,3.9,2.5,3.5
481,43379,C.J. Prosise,RB,225,28,6.1,9.4,10.4,10.3,121.1,160.1,393.0,5.4,5.5,7.1
482,43383,Nick Vannett,TE,261,29,6.5,6.9,9.1,6.8,35.6,141.0,56.5,3.1,5.0,2.6
483,43384,Graham Glasgow,G,310,30,6.5,3.0,6.1,2.3,10.9,15.8,6.7,2.0,2.5,1.8
484,43387,Justin Simmons,FS,202,28,6.2,9.3,7.5,7.4,71.5,67.6,35.3,5.3,4.2,3.7
485,43392,Sheldon Day,DT,294,28,6.1,5.1,4.2,2.6,19.6,15.8,17.6,3.4,2.8,2.8
486,43395,Eric Murray,FS,199,28,5.9,10.3,10.1,9.3,279.7,361.3,73.4,6.2,5.9,5.3
487,43396,Chris Moore,WR,200,29,6.1,10.6,10.8,10.2,826.0,753.5,686.6,7.8,7.7,7.2
488,43397,Ryan Smith,CB,190,29,5.9,10.6,10.8,10.8,626.2,832.0,840.7,8.1,7.1,6.8
489,43398,B.J. Goodson,ILB,242,29,6.1,8.8,9.1,6.0,286.8,307.7,40.6,5.0,5.4,4.0
490,43399,Tyler Higbee,TE,257,29,6.5,8.6,5.3,6.3,34.2,19.7,28.0,3.1,3.1,2.7
491,43400,Miles Killebrew,FS,222,29,6.2,10.2,10.2,9.9,818.3,846.9,778.6,8.3,7.7,7.2
492,43402,Nick Kwiatkoski,ILB,242,29,6.2,9.6,9.7,8.6,699.0,526.4,77.7,6.2,6.1,3.8
493,43404,De'Vondre Campbell,ILB,232,29,6.3,7.6,7.6,9.6,39.9,25.4,60.9,4.9,4.3,3.6
494,43405,Hassan Ridgeway,DT,305,28,6.2,3.1,8.4,5.2,21.0,38.1,24.0,3.1,3.2,3.1
495,43406,Pharoh Cooper,WR,207,27,5.9,9.8,10.1,9.8,189.7,448.6,196.9,6.0,6.6,5.8
496,43407,Juston Burris,SS,212,29,6.0,10.3,10.1,8.4,662.2,413.2,108.7,6.7,6.0,4.4
497,43408,Tyler Ervin,RB,185,29,5.8,8.8,9.9,8.2,218.6,143.3,129.3,6.2,5.4,6.1
498,43409,David Onyemata,DT,300,29,6.3,8.6,7.5,5.6,115.8,40.6,22.3,4.1,3.5,3.2
499,43413,Deon Bush,FS,200,29,6.0,10.5,10.1,10.2,667.1,631.1,609.4,7.1,7.2,6.3
500,43415,Demarcus Robinson,WR,203,28,6.1,10.8,10.3,11.2,401.3,220.9,149.7,6.2,5.6,5.9
501,43419,Alex Lewis,T,305,30,6.5,6.4,2.3,6.7,18.2,6.1,11.6,2.1,2.4,2.2
502,43420,Blake Martinez,ILB,237,28,6.2,7.7,7.6,5.6,29.6,61.1,15.7,3.2,3.6,3.4
503,43425,Devontae Booker,RB,219,30,5.9,9.4,9.9,9.6,307.5,419.9,148.5,6.5,6.7,5.6
504,43426,Dean Lowry,DE,296,28,6.5,5.0,4.6,3.9,36.7,32.6,32.7,3.1,3.3,3.1
505,43427,Seth DeValve,TE,245,29,6.2,9.8,9.3,9.0,517.7,331.6,551.6,6.4,6.3,6.2
506,43432,DeAndre Washington,RB,210,29,5.7,9.6,9.8,8.9,315.2,200.3,423.3,5.5,5.0,4.5
507,43433,Connor McGovern,C,306,29,6.3,3.0,6.6,2.3,8.3,8.9,5.3,2.0,1.8,2.3
508,43435,Matt Judon,OLB,261,30,6.2,9.3,9.4,7.9,159.3,80.5,26.7,6.3,5.3,4.5
509,43436,Quinton Jefferson,DT,291,29,6.3,5.4,5.0,5.3,27.6,23.5,27.1,2.8,2.4,2.8
510,43440,Joe Dahl,G,310,29,6.3,2.0,8.0,2.4,7.8,11.3,9.4,1.9,2.0,2.4
511,43441,Matt Ioannidis,DT,310,28,6.2,4.7,4.7,5.2,37.7,50.2,52.5,2.9,3.2,3.0
512,43442,Wendell Smallwood,RB,208,28,5.8,12.7,10.2,5.0,522.3,655.5,60.6,7.1,6.6,3.9
513,43444,Joe Haeg,T,298,29,6.5,2.5,5.1,2.9,13.5,19.2,13.7,2.2,2.0,2.1
514,43446,LeShaun Sims,CB,203,29,6.0,10.9,10.3,10.3,724.4,462.7,213.0,7.2,6.6,5.5
515,43447,Brandon Shell,T,324,30,6.4,2.3,2.0,3.7,8.2,6.4,8.1,2.2,1.9,1.7
516,43453,Halapoulivaati Vaitai,T,320,29,6.5,2.8,5.3,2.3,10.1,9.8,5.8,1.7,1.9,1.6
517,43454,Tyreek Hill,WR,185,28,5.8,10.3,8.0,10.2,132.8,51.2,29.7,5.2,5.4,4.7
518,43455,D.J. Reader,NT,347,28,6.2,5.8,5.9,2.8,21.0,22.7,17.8,3.0,2.6,2.8
519,43456,Marqui Christian,FS,207,28,5.9,10.0,10.0,9.2,751.3,676.4,437.7,6.8,6.4,5.0
520,43461,Rashard Higgins,WR,198,28,6.1,9.6,6.8,8.3,59.4,56.9,135.3,4.5,4.7,5.4
521,43465,Andy Janovich,FB,238,29,6.1,9.5,9.4,9.1,695.2,571.1,545.6,7.4,6.2,6.8
522,43472,Devante Bond,OLB,236,29,6.1,9.7,10.1,9.7,655.0,545.3,218.8,6.6,6.7,5.7
523,43474,DeAndre Houston-Carson,FS,202,29,6.0,9.7,11.1,12.0,762.9,771.7,769.3,6.8,8.2,7.7
524,43475,Jakeem Grant,WR,169,30,5.6,10.6,10.2,10.3,233.6,179.1,174.8,8.0,6.7,6.9
525,43478,Anthony Brown,CB,196,28,5.9,10.7,10.6,9.4,390.0,200.2,86.1,6.1,5.7,5.7
526,43484,Wes Schweitzer,G,314,29,6.4,2.3,3.2,3.8,9.2,9.1,7.1,1.7,1.9,1.9
527,43485,Blake Countess,SS,185,29,5.8,9.9,9.5,9.3,792.7,347.8,461.3,6.8,6.3,6.5
528,43487,Derek Watt,FB,234,30,6.2,9.7,9.5,9.3,573.7,625.0,671.3,6.4,6.4,6.6
529,43491,Anthony Zettel,DT,275,30,6.3,9.0,8.4,2.0,199.7,40.2,12.3,4.6,4.9,3.4
530,43495,Mike Thomas,WR,189,28,6.1,10.4,10.7,10.7,560.4,646.4,283.0,7.4,7.7,6.2
531,43497,Kamu Grugier-Hill,ILB,230,28,6.2,10.3,9.6,10.0,733.3,490.4,519.5,7.9,6.4,6.3
532,43501,Kavon Frazier,FS,220,28,6.0,10.0,10.2,10.1,615.6,526.8,779.9,6.7,6.5,7.1
533,43503,Elandon Roberts,ILB,238,28,6.0,9.6,9.6,7.6,304.9,331.1,44.2,6.1,5.7,3.6
534,43508,Will Parks,FS,194,28,6.1,9.9,9.6,10.9,355.9,200.1,397.7,6.8,5.1,6.1
535,43510,Ted Karras,C,305,29,6.3,1.6,2.8,4.9,8.7,9.5,9.0,1.8,1.6,1.8
536,43516,Stephen Weatherly,DE,265,28,6.4,9.4,9.2,5.3,198.7,284.4,35.5,4.8,4.8,2.9
537,43517,Riley Dixon,P,221,29,6.3,8.9,8.5,9.1,164.0,145.6,156.3,4.3,3.8,4.2
538,43522,Jalen Mills,SS,191,28,6.0,8.7,8.9,8.4,163.9,34.4,72.9,6.6,3.8,5.0
539,43525,Dwayne Washington,RB,223,28,6.1,9.9,10.3,10.4,488.5,707.3,715.9,6.7,6.4,6.6
540,43533,Jayron Kearse,FS,215,28,6.3,10.8,10.4,9.6,687.4,560.8,305.0,7.5,6.4,6.5
541,43534,Clayton Fejedelem,SS,205,29,6.0,10.0,10.2,10.0,803.6,771.8,824.0,7.1,6.6,7.1
542,43535,Tyler Matakevich,MLB,235,29,6.1,9.4,9.3,10.6,802.0,775.1,756.3,7.1,6.7,6.5
543,43537,Austin Blythe,C,300,30,6.2,7.9,3.3,4.4,19.2,10.4,17.4,2.4,2.0,2.3
544,43540,Joe Walker,ILB,236,29,6.2,9.6,9.6,9.7,956.5,637.1,722.0,7.0,7.2,6.8
545,43554,Chris Milton,CB,190,30,5.9,10.9,10.6,10.8,703.1,585.9,638.5,7.5,7.2,7.0
546,43586,George Fant,T,322,30,6.4,2.9,3.5,2.8,12.0,12.3,5.8,2.4,2.7,1.9
547,43606,Kameron Canaday,LS,245,30,6.3,7.9,8.3,8.5,143.7,189.1,179.5,3.9,4.0,4.6
548,43616,Matthias Farley,FS,209,30,5.9,10.1,10.3,10.0,596.6,623.6,635.4,7.4,7.1,7.0
549,43617,Reid Ferguson,LS,235,28,6.2,9.0,8.5,8.5,259.2,216.9,150.8,5.3,4.6,4.3
550,43637,Briean Boddy-Calhoun,FS,193,29,5.8,10.1,9.9,10.0,551.3,206.7,910.7,6.8,5.8,6.8
551,43640,Rashod Hill,T,313,30,6.5,3.1,2.7,2.6,12.8,11.0,8.5,2.3,2.0,1.9
552,43641,Mike Hilton,CB,184,28,5.8,9.9,9.5,9.0,193.6,174.3,248.3,5.1,5.6,6.2
553,43645,Jarrod Wilson,SS,210,28,6.2,10.4,9.9,9.2,727.9,371.0,165.5,7.4,6.3,5.5
554,43648,Justin Murray,T,315,29,6.4,2.0,5.6,3.7,6.3,12.6,12.4,3.0,2.1,2.1
555,43663,Alex Erickson,WR,195,30,6.0,10.5,10.0,10.2,307.8,119.2,154.4,7.2,5.6,6.0
556,43669,Alex Redmond,G,320,27,6.4,2.6,3.1,4.4,10.1,8.7,9.6,2.0,2.0,1.8
557,43680,Charles Washington,FS,192,29,5.8,10.5,10.4,10.6,780.1,727.0,723.9,7.9,6.8,7.3
558,43686,Trevon Coley,DT,310,28,6.1,6.2,3.0,9.5,24.0,17.7,27.0,2.8,2.9,8.1
559,43689,Wil Lutz,K,184,28,5.9,8.4,7.2,8.0,252.7,195.3,186.8,6.6,7.0,5.5
560,43693,Patrick Onwuasor,MLB,227,30,6.0,9.9,8.8,9.3,463.7,200.2,338.4,7.0,5.5,5.6
561,43695,Matt Skura,C,313,29,6.2,7.3,5.0,4.9,18.6,14.0,12.4,2.4,1.8,2.2
562,43700,Jonathan Jones,CB,190,29,5.8,10.8,10.6,10.1,615.7,467.0,307.8,7.6,7.0,6.7
563,43701,Cre'von LeBlanc,CB,190,28,5.8,9.8,9.8,9.8,426.0,176.3,148.8,7.0,6.0,5.6
564,43712,Sharrod Neasman,CB,198,31,6.0,10.2,10.2,10.4,602.5,715.5,562.7,6.7,6.9,6.8
565,43716,Brian Poole,CB,211,30,5.8,9.6,8.7,7.5,264.8,156.8,141.2,5.9,5.8,5.5
566,43722,J.D. McKissic,RB,195,29,5.8,10.3,10.0,8.2,551.8,175.9,116.8,7.0,5.5,4.8
567,43747,James Burgess,OLB,230,28,6.0,9.5,7.6,9.1,407.7,51.3,511.3,5.8,3.8,6.9
568,43757,Andrew Adams,SS,202,30,5.9,9.7,10.2,10.0,455.1,348.8,668.5,5.9,6.1,6.4
569,43775,Romeo Okwara,DE,263,27,6.3,6.8,7.3,8.7,35.8,40.5,124.9,4.6,4.2,4.2
570,43787,Roy Robertson-Harris,DT,294,29,6.4,7.3,6.8,5.6,62.8,51.5,54.2,4.0,3.8,3.7
571,43797,Cory Littleton,OLB,228,28,6.2,9.8,9.4,9.7,216.2,116.3,254.4,5.8,5.6,6.2
572,43817,Doug Middleton,FS,210,29,6.0,10.1,10.3,10.2,530.6,508.5,780.2,6.9,6.3,7.0
573,43846,Ka'imi Fairbairn,K,183,28,6.0,6.8,9.3,8.9,230.5,204.0,189.5,4.6,5.4,4.6
574,43854,Brennan Scarlett,OLB,263,29,6.3,9.6,9.9,8.9,643.5,302.3,314.3,7.0,6.0,5.7
575,43873,Luke Rhodes,LS,238,29,6.2,9.8,9.3,9.3,183.9,196.3,166.6,5.0,5.1,4.9
576,43880,Elijhaa Penny,FB,234,29,6.2,9.2,9.5,9.3,300.1,577.8,683.1,5.6,7.1,7.1
577,43937,Aldrick Rosas,K,221,27,6.2,7.7,9.2,7.0,210.9,163.0,123.7,5.0,4.8,5.2
578,43938,Antwaun Woods,DT,318,29,6.1,5.2,6.1,5.3,19.4,21.2,15.6,2.9,2.8,2.4
579,43942,Ken Crawley,CB,180,29,6.1,8.9,10.2,10.2,83.8,494.6,393.1,6.0,5.6,6.2
580,43969,Trevor Williams,CB,191,29,5.9,10.0,9.0,9.5,227.5,386.7,304.4,6.7,5.5,7.0
581,43971,C.J. Ham,FB,235,29,5.9,11.6,9.5,9.1,717.9,554.4,483.5,7.1,6.1,6.0
582,43986,Antonio Hamilton,CB,190,29,6.0,10.5,10.5,10.6,845.4,860.7,744.1,7.5,7.0,7.3
583,43987,Tony McRae,CB,185,29,5.8,10.8,10.7,10.7,582.5,606.7,634.8,8.2,7.0,7.2
584,43988,Johnny Holton,WR,190,31,6.2,10.0,10.6,9.5,373.4,808.3,479.1,7.2,7.3,5.2
585,44003,Marcus Johnson,WR,207,28,6.1,10.2,10.0,10.0,387.0,98.2,155.9,6.3,4.9,6.2
586,44029,Jaydon Mickens,WR,170,28,5.9,10.4,8.8,10.1,464.5,379.3,355.7,6.7,7.8,6.5
587,44045,Jalen Richard,RB,207,29,5.7,10.1,8.9,9.9,180.1,146.5,113.0,5.4,6.5,5.6
588,44062,Zach Wood,LS,255,29,6.2,8.9,8.6,8.6,128.4,167.6,161.3,4.2,4.4,4.0
589,44068,Lucas Patrick,G,313,29,6.2,8.4,2.7,3.0,91.4,9.4,9.6,3.8,1.7,1.8
590,44074,Marvin Hall,WR,190,29,5.8,11.3,8.0,10.4,461.7,157.3,192.1,8.1,6.7,5.4
591,44123,Brandon Zylstra,WR,215,29,6.2,10.6,9.7,10.3,725.0,334.8,567.8,7.4,6.1,7.0
592,44240,Sam Ficken,K,192,29,6.1,6.3,8.2,7.8,248.1,182.5,131.8,3.6,5.4,5.3
593,44792,Mo Alie-Cox,TE,267,29,6.4,7.8,8.6,8.9,88.4,66.0,55.9,4.0,4.0,2.8
594,44813,Myles Garrett,DE,272,26,6.3,5.8,8.5,4.4,32.4,28.5,20.9,3.5,3.1,2.6
595,44815,Solomon Thomas,DE,280,27,6.2,7.0,8.6,3.6,32.2,29.0,32.4,3.1,3.2,3.2
596,44818,Jamal Adams,SS,213,27,6.1,9.1,7.4,8.1,99.0,51.5,43.5,4.5,4.2,3.4
597,44823,Marshon Lattimore,CB,192,26,6.0,9.4,10.4,9.6,48.2,54.2,52.4,6.6,4.6,4.9
598,44825,Haason Reddick,OLB,235,28,6.1,9.2,8.7,9.3,363.2,173.6,117.4,6.1,5.7,5.4
599,44826,Derek Barnett,DE,259,26,6.2,4.3,8.2,5.7,24.8,38.5,50.1,3.4,3.4,3.5
600,44828,Marlon Humphrey,CB,197,26,6.0,10.4,10.3,10.1,214.0,82.0,42.2,6.4,5.6,5.7
601,44831,O.J. Howard,TE,250,27,6.5,3.5,9.2,4.3,15.7,27.4,24.3,2.5,2.9,3.3
602,44832,Garett Bolles,T,300,30,6.4,3.3,3.1,7.2,8.5,8.5,12.9,1.9,1.8,2.1
603,44833,Jarrad Davis,MLB,245,27,6.1,7.4,6.2,9.3,55.6,31.7,251.0,5.3,4.7,6.4
604,44834,Charles Harris,OLB,250,27,6.2,8.3,8.2,8.9,130.5,44.5,173.4,4.8,3.7,4.8
605,44835,Evan Engram,TE,240,28,6.2,8.4,7.8,8.6,22.2,21.7,21.3,3.4,4.2,2.6
606,44837,Jabrill Peppers,SS,213,27,5.9,10.1,9.5,9.2,438.1,87.3,150.5,7.1,5.0,4.9
607,44838,Takkarist McKinley,DE,265,27,6.2,5.4,1.5,2.9,20.4,4.9,17.6,3.9,3.3,2.0
608,44839,Tre'Davious White,CB,192,27,5.9,9.4,9.8,9.2,120.8,123.6,57.9,5.9,5.8,5.5
609,44842,T.J. Watt,OLB,252,28,6.3,6.7,3.6,5.8,24.3,20.9,21.2,4.9,3.8,4.1
610,44844,Ryan Ramczyk,T,314,28,6.5,2.0,3.0,3.3,11.0,10.6,10.8,2.0,2.0,2.0
611,44845,Kevin King,CB,200,27,6.2,9.8,9.9,9.8,366.9,66.5,47.1,7.1,5.1,4.6
612,44846,Cam Robinson,T,320,27,6.5,3.7,4.2,3.0,27.6,12.6,11.9,3.0,2.0,2.1
613,44848,Budda Baker,SS,195,26,5.8,9.9,7.9,8.8,144.7,64.4,42.0,5.3,4.8,3.0
614,44851,Marcus Maye,FS,207,29,6.0,9.5,9.6,6.4,239.3,270.4,51.2,5.7,5.6,5.3
615,44852,Curtis Samuel,WR,195,26,5.9,10.6,7.4,6.1,489.7,16.1,12.6,6.6,5.8,5.0
616,44854,Marcus Williams,FS,195,26,6.1,10.5,8.9,7.5,251.2,100.6,28.2,5.3,5.0,4.4
617,44855,Sidney Jones,CB,181,26,6.0,9.8,9.5,9.2,213.7,298.8,177.2,6.4,7.0,5.8
618,44856,Gerald Everett,TE,240,28,6.2,8.8,7.8,4.5,63.9,34.0,41.8,5.4,3.5,4.1
619,44857,Adam Shaheen,TE,257,28,6.5,3.9,7.7,2.7,8.3,102.1,8.2,4.7,4.7,2.3
620,44858,Quincy Wilson,CB,193,26,6.2,9.9,9.3,9.4,264.6,176.3,176.9,5.6,4.9,6.3
621,44859,Tyus Bowser,OLB,240,27,6.2,9.6,9.2,9.6,714.7,559.7,277.1,7.6,6.5,5.8
622,44861,Ryan Anderson,DE,253,28,6.2,9.6,10.0,9.1,362.4,329.9,373.9,5.9,6.3,5.2
623,44863,DeMarcus Walker,DE,280,28,6.3,1.8,5.7,8.1,13.8,65.3,45.1,2.7,3.4,3.4
624,44866,Raekwon McMillan,ILB,242,26,6.2,6.3,9.3,9.5,24.4,259.8,602.1,5.2,5.7,6.2
625,44867,Dalvin Tomlinson,NT,318,28,6.2,6.3,5.0,3.8,50.2,52.9,26.6,3.7,3.5,2.9
626,44869,Zach Cunningham,ILB,238,27,6.2,9.8,9.8,9.5,210.7,198.5,138.8,5.6,5.7,5.1
627,44870,Ethan Pocic,C,320,27,6.5,5.6,2.0,2.6,11.2,7.5,9.4,2.3,1.7,1.6
628,44871,Tanoh Kpassagnon,DE,289,28,6.6,9.0,8.9,9.0,155.9,81.9,74.1,3.9,3.8,3.5
629,44872,Chidobe Awuzie,CB,202,27,6.0,10.3,9.8,9.8,173.7,116.3,222.7,7.3,5.4,5.3
630,44873,Josh Jones,SS,220,28,6.2,10.0,10.0,9.7,459.9,435.0,107.1,6.7,6.5,5.3
631,44874,JuJu Smith-Schuster,WR,215,25,6.1,6.6,6.4,7.4,35.7,42.5,32.8,4.2,4.7,3.6
632,44875,Dion Dawkins,T,320,28,6.4,6.6,7.1,7.1,15.7,15.6,17.5,1.9,2.1,1.9
633,44876,Taylor Moton,T,325,28,6.4,4.2,3.3,5.5,11.2,11.0,13.7,1.8,1.6,2.1
634,44877,Larry Ogunjobi,DT,305,28,6.2,4.2,7.4,4.0,26.6,26.7,20.7,2.7,2.5,2.5
635,44878,Ahkello Witherspoon,CB,195,27,6.2,10.0,9.3,9.8,277.2,257.5,407.4,5.6,5.1,5.2
636,44879,Alvin Kamara,RB,215,27,5.8,9.6,8.4,9.0,65.0,38.2,30.3,4.8,4.1,3.5
637,44880,Dawuane Smoot,DE,264,27,6.2,9.2,6.9,5.4,147.1,47.3,35.5,4.7,4.0,3.4
638,44881,Cooper Kupp,WR,208,29,6.2,7.5,6.8,8.6,34.0,16.5,50.2,4.0,3.4,4.6
639,44882,Pat Elflein,G,303,28,6.2,3.7,2.9,2.8,16.5,12.3,11.2,2.1,1.9,1.6
640,44883,Dan Feeney,G,310,28,6.3,5.7,2.7,1.8,10.6,7.3,8.6,1.7,1.7,1.4
641,44885,Jordan Willis,DE,270,27,6.3,5.4,6.2,9.0,31.3,76.8,82.0,3.2,4.1,4.2
642,44886,Chris Wormley,DE,300,29,6.4,6.8,5.2,2.1,33.0,42.0,9.5,3.2,3.6,1.9
643,44887,Duke Riley,OLB,230,28,6.1,9.4,10.2,15.1,460.4,754.6,697.5,5.7,7.3,8.5
644,44888,Alex Anzalone,ILB,240,28,6.2,9.9,8.6,9.8,225.9,151.7,301.4,5.7,6.1,6.1
645,44892,Tarell Basham,OLB,266,28,6.3,9.8,9.5,9.0,380.3,553.9,314.6,7.5,5.9,5.9
646,44893,Fabian Moreau,CB,204,28,6.0,9.8,8.9,10.4,218.8,161.1,315.0,5.1,4.5,6.2
647,44902,Shaquill Griffin,CB,198,27,6.0,10.0,10.0,10.1,64.9,54.9,55.8,6.4,5.7,5.1
648,44903,John Johnson,FS,209,26,6.0,8.4,8.3,8.7,203.5,121.2,56.1,4.8,4.3,4.5
649,44905,Montravius Adams,DE,304,27,6.3,4.5,4.6,4.2,26.5,24.1,29.0,3.1,3.3,3.4
650,44906,Cameron Sutton,CB,188,27,5.9,10.1,9.8,9.6,592.5,404.3,461.9,6.8,6.0,6.1
651,44907,Delano Hill,SS,216,26,6.1,10.3,10.0,9.7,622.9,484.2,685.2,6.8,6.0,6.1
652,44908,Kenny Golladay,WR,213,29,6.3,3.9,6.6,4.8,8.4,13.3,7.9,3.1,4.1,4.6
653,44911,Rasul Douglas,CB,209,27,6.2,10.2,10.0,9.6,351.8,529.3,123.3,5.6,6.2,6.9
654,44912,Jonnu Smith,TE,248,27,6.2,8.5,8.2,7.0,124.1,76.8,36.9,4.7,4.2,4.7
655,44915,Trey Hendrickson,DE,270,27,6.3,9.0,9.6,5.5,94.2,154.2,33.9,4.7,4.6,3.3
656,44922,Jaleel Johnson,DT,316,28,6.2,6.2,5.8,5.0,18.8,19.0,24.3,2.7,2.8,2.6
657,44923,Dede Westbrook,WR,176,28,6.0,10.7,10.2,8.3,152.6,104.5,183.7,6.6,6.0,8.3
658,44924,Tedric Thompson,FS,204,27,6.0,9.8,9.1,9.6,384.9,187.2,253.7,6.8,6.2,5.5
659,44925,Eddie Jackson,SS,202,28,6.0,9.8,7.6,7.8,111.9,37.0,35.0,5.2,3.3,3.8
660,44926,Rayshawn Jenkins,SS,220,28,6.1,10.1,10.0,9.9,721.5,216.8,110.3,7.1,6.6,5.2
661,44927,Samaje Perine,RB,240,27,5.9,9.7,10.3,10.0,411.6,572.9,673.7,5.7,6.6,6.6
662,44929,Carl Lawson,DE,265,27,6.2,3.2,4.9,5.2,21.7,30.0,18.3,3.7,3.4,2.8
663,44930,Josh Reynolds,WR,196,27,6.2,10.2,9.9,9.8,463.2,219.1,48.3,6.2,6.1,4.8
664,44932,Tarik Cohen,RB,191,27,5.5,9.9,10.5,7.0,160.8,126.9,71.4,6.6,6.1,4.6
665,44937,Jalen Reeves-Maybin,OLB,233,27,6.0,9.5,9.7,9.7,719.1,709.5,735.1,6.4,7.0,6.9
666,44938,Samson Ebukam,OLB,245,27,6.2,9.3,9.6,9.8,153.5,208.9,425.6,5.5,5.9,6.1
667,44942,David Sharpe,T,330,27,6.5,3.3,3.3,3.0,12.1,13.0,9.0,2.0,2.1,1.9
668,44943,Julien Davenport,T,325,27,6.6,2.7,2.5,3.8,11.4,10.4,10.9,1.9,1.8,1.7
669,44944,Deatrich Wise,DE,275,28,6.4,4.6,3.2,7.1,31.6,19.4,27.9,3.4,3.6,2.9
670,44947,Jamaal Williams,RB,213,27,6.0,9.8,9.9,9.2,129.3,282.4,229.7,5.2,5.8,5.6
671,44951,Ryan Glasgow,DT,302,29,6.2,2.7,4.8,5.3,32.4,35.9,31.3,3.4,2.8,2.5
672,44955,Carlos Watkins,DE,297,28,6.2,5.7,6.4,5.3,69.4,51.2,29.5,4.2,3.4,3.2
673,44957,Grover Stewart,NT,315,29,6.3,7.9,6.7,7.8,56.5,57.2,50.9,3.5,3.4,3.5
674,44959,George Kittle,TE,250,29,6.3,6.8,7.3,7.0,32.0,29.6,36.6,5.1,3.1,2.2
675,44962,Damontae Kazee,SS,190,29,5.9,9.9,9.8,9.3,92.7,244.0,202.3,5.9,5.8,5.3
676,44964,Desmond King,CB,201,27,5.8,9.6,9.7,9.3,292.9,280.3,236.6,6.3,6.4,5.9
677,44965,Corn Elder,CB,185,28,5.8,10.3,10.2,9.8,610.7,284.5,390.7,6.5,6.7,6.0
678,44966,Jake Elliott,K,167,27,5.8,6.9,8.4,7.3,200.0,198.4,167.4,4.8,5.5,4.7
679,44967,Jeremy Sprinkle,TE,255,28,6.4,10.0,9.6,9.8,401.0,331.0,317.8,6.2,6.1,6.3
680,44968,Jayon Brown,ILB,226,27,6.0,9.7,8.6,8.7,178.2,45.3,149.2,5.5,4.4,4.7
681,44969,Brian Hill,RB,219,27,6.1,10.3,10.4,10.6,396.8,527.3,344.1,6.8,7.1,6.1
682,44971,Nate Hairston,CB,185,28,6.0,10.1,10.3,10.0,365.7,272.1,379.5,6.7,5.7,6.1
683,44972,Jermaine Eluemunor,T,335,27,6.3,4.9,4.0,2.5,13.8,8.7,10.8,1.8,2.1,1.5
684,44973,Roderick Johnson,T,306,26,6.5,1.9,5.8,2.6,7.3,11.7,8.6,2.1,2.2,1.7
685,44974,Anthony Walker,MLB,230,27,6.1,9.6,9.4,9.6,213.6,243.1,282.2,5.1,5.6,5.6
686,44976,Matt Milano,OLB,223,28,6.0,9.1,9.2,9.5,312.5,226.0,70.0,5.6,6.0,5.0
687,44978,Jamal Agnew,WR,190,27,5.8,10.2,9.9,10.7,386.7,425.4,474.7,6.9,6.8,7.2
